time,MF_LF,T_CORI,MF_CORI,RHO_CORI,P_DP
"12:19:09:46,0",38.21501159667969,21.993858337402344,50.20231246948242,1000.0372314453125,15.55729866027832
"12:19:09:46,1",38.321571350097656,21.998361587524414,50.18522644042969,999.8262939453125,15.535501480102539
"12:19:09:46,2",38.44129943847656,21.996110916137695,50.166011810302734,999.86669921875,15.593339920043945
"12:19:09:46,3",38.56537628173828,22.000606536865234,50.14865493774414,999.8702392578125,15.552997589111328
"12:19:09:46,4",38.69182205200195,22.002859115600586,50.12488555908203,999.8175048828125,15.531689643859863
"12:19:09:46,5",38.795654296875,22.00735855102539,50.09965515136719,999.84033203125,15.327237129211426
"12:19:09:46,6",38.905696868896484,22.011857986450195,50.07036209106445,999.8596801757812,15.127110481262207
"12:19:09:46,7",39.0056266784668,22.002859115600586,50.035003662109375,1000.0196533203125,15.134966850280762
"12:19:09:46,8",39.08632278442383,22.011857986450195,49.999244689941406,999.91943359375,15.104324340820312
"12:19:09:46,9",39.181217193603516,21.998361587524414,49.956939697265625,999.9264526367188,15.129060745239258
"12:19:09:46,0",39.300201416015625,22.002859115600586,49.91361618041992,999.9247436523438,15.134146690368652
"12:19:09:46,1",39.40239715576172,22.002859115600586,49.862945556640625,1000.0670776367188,15.23434829711914
"12:19:09:46,2",39.517173767089844,21.989362716674805,49.81250762939453,1000.0108642578125,15.241466522216797
"12:19:09:46,3",39.619930267333984,21.996110916137695,49.76258850097656,999.9932861328125,15.297615051269531
"12:19:09:46,4",39.721431732177734,22.00735855102539,49.71392059326172,999.90185546875,15.582712173461914
"12:19:09:46,5",39.832000732421875,22.005107879638672,49.65776062011719,999.9352416992188,15.883618354797363
"12:19:09:46,6",39.92947769165039,22.005107879638672,49.61195755004883,999.8878173828125,16.019746780395508
"12:19:09:46,7",40.02566146850586,22.00960922241211,49.56464767456055,999.8790283203125,16.10314178466797
"12:19:09:46,8",40.131507873535156,22.00960922241211,49.52522277832031,999.8790283203125,16.158845901489258
"12:19:09:46,9",40.225364685058594,21.998361587524414,49.48575973510742,1000.08642578125,16.25792694091797
"12:19:09:46,0",40.32872772216797,21.998361587524414,49.45213317871094,999.9669189453125,16.238967895507812
"12:19:09:46,1",40.42122268676758,21.998361587524414,49.421146392822266,999.9827270507812,16.346351623535156
"12:19:09:46,2",40.52285385131836,21.998361587524414,49.391075134277344,1000.15673828125,16.355632781982422
"12:19:09:46,3",40.61586380004883,21.998361587524414,49.36499786376953,999.9827270507812,16.32830810546875
"12:19:09:46,4",40.72500991821289,22.002859115600586,49.33988952636719,999.9581298828125,16.237640380859375
"12:19:09:46,5",40.835777282714844,22.000606536865234,49.31496810913086,1000.0618286132812,16.18663787841797
"12:19:09:46,6",40.91999053955078,21.998361587524414,49.29074478149414,999.9159545898438,16.11284065246582
"12:19:09:46,7",41.008888244628906,22.011857986450195,49.26612854003906,999.9757080078125,15.996305465698242
"12:19:09:46,8",41.1140251159668,22.005107879638672,49.24373245239258,999.9739379882812,15.717799186706543
"12:19:09:46,9",41.20147705078125,22.002859115600586,49.22193908691406,999.91943359375,15.472241401672363
"12:19:09:46,0",41.2940559387207,22.000606536865234,49.19744873046875,1000.14794921875,15.48627758026123
"12:19:09:46,1",41.37481689453125,22.005107879638672,49.17389678955078,1000.1339111328125,15.763814926147461
"12:19:09:46,2",41.454551696777344,21.998361587524414,49.150821685791016,999.9229736328125,15.96803092956543
"12:19:09:46,3",41.5421142578125,21.996110916137695,49.12814712524414,1000.0372314453125,16.21685791015625
"12:19:09:46,4",41.61995315551758,21.996110916137695,49.10428237915039,1000.0231323242188,16.465059280395508
"12:19:09:46,5",41.696868896484375,21.996110916137695,49.081993103027344,1000.22705078125,16.769744873046875
"12:19:09:46,6",41.78089904785156,21.993858337402344,49.060489654541016,1000.1585083007812,16.815706253051758
"12:19:09:46,7",41.85748291015625,22.011857986450195,49.037841796875,1000.1233520507812,16.889774322509766
"12:19:09:46,8",41.92414093017578,22.01410675048828,49.016475677490234,1000.0706176757812,17.131845474243164
"12:19:09:46,9",41.99690628051758,22.00735855102539,48.997135162353516,1000.0354614257812,16.96340560913086
"12:19:09:46,0",42.080204010009766,22.00960922241211,48.9756965637207,1000.2376098632812,16.700862884521484
"12:19:09:46,1",42.15564727783203,22.000606536865234,48.956695556640625,1000.0460205078125,16.414518356323242
"12:19:09:46,2",42.22993087768555,22.000606536865234,48.935184478759766,999.9791870117188,16.276901245117188
"12:19:09:46,3",42.31135559082031,22.000606536865234,48.91511535644531,1000.15673828125,16.19877815246582
"12:19:09:46,4",42.383174896240234,21.998361587524414,48.89460372924805,1000.1093139648438,16.26372528076172
"12:19:09:46,5",42.46168518066406,22.002859115600586,48.873165130615234,1000.0530395507812,16.706893920898438
"12:19:09:46,6",42.5315055847168,21.996110916137695,48.855316162109375,1000.2850952148438,17.168859481811523
"12:19:09:46,7",42.60072708129883,21.996110916137695,48.83728790283203,1000.0494995117188,17.824249267578125
"12:19:09:46,8",42.677303314208984,22.002859115600586,48.82026290893555,1000.207763671875,18.846641540527344
"12:19:09:46,9",42.7454833984375,22.000606536865234,48.80596923828125,1000.155029296875,20.25482177734375
"12:19:09:46,0",42.81381607055664,22.005107879638672,48.793495178222656,1000.1057739257812,21.15458106994629
"12:19:09:46,1",42.8900032043457,22.005107879638672,48.781795501708984,1000.06005859375,21.652856826782227
"12:19:09:46,2",42.958892822265625,21.996110916137695,48.77334213256836,1000.2376098632812,21.806598663330078
"12:19:09:46,3",43.03562545776367,21.998361587524414,48.76764678955078,1000.2569580078125,21.638916015625
"12:19:09:46,4",43.105438232421875,21.998361587524414,48.764286041259766,1000.207763671875,21.234359741210938
"12:19:09:46,6",43.18366241455078,21.98711395263672,48.76325225830078,1000.0055541992188,20.587127685546875
"12:19:09:46,7",43.25440979003906,21.989362716674805,48.76481246948242,1000.2569580078125,19.80756378173828
"12:19:09:46,8",43.32563018798828,21.989362716674805,48.769283294677734,1000.1321411132812,19.073545455932617
"12:19:09:46,9",43.39712142944336,21.98711395263672,48.77750015258789,1000.0934448242188,18.24818992614746
"12:19:09:46,0",43.47673416137695,21.98711395263672,48.79219436645508,1000.00732421875,17.516040802001953
"12:19:09:46,1",43.548404693603516,21.984861373901367,48.812808990478516,1000.15673828125,16.238508224487305
"12:19:09:46,2",43.628177642822266,21.996110916137695,48.8425178527832,1000.1936645507812,14.903252601623535
"12:19:09:46,3",43.70054626464844,21.998361587524414,48.87801742553711,1000.0987548828125,13.564867973327637
"12:19:09:46,4",43.78255081176758,21.991609573364258,48.924156188964844,1000.190185546875,12.252875328063965
"12:19:09:46,5",43.85712814331055,21.993858337402344,48.97205352783203,1000.190185546875,11.083830833435059
"12:19:09:46,6",43.93204116821289,21.97811508178711,49.02939987182617,1000.2147827148438,10.010457992553711
"12:19:09:46,7",44.015464782714844,21.980365753173828,49.09816360473633,1000.1268920898438,8.941250801086426
"12:19:09:46,8",44.09066390991211,21.991609573364258,49.1662483215332,1000.1444702148438,7.911133766174316
"12:19:09:46,9",44.16646194458008,21.97811508178711,49.2481689453125,1000.128662109375,6.819196701049805
"12:19:09:46,0",44.25090026855469,21.97811508178711,49.32713317871094,1000.06884765625,5.8182148933410645
"12:19:09:46,1",44.32758712768555,21.973615646362305,49.41809844970703,1000.20947265625,4.712646484375
"12:19:09:46,2",44.41275405883789,21.980365753173828,49.5173225402832,999.8790283203125,3.5732693672180176
"12:19:09:46,3",44.490325927734375,21.984861373901367,49.60538864135742,1000.1620483398438,1.5087794065475464
"12:19:09:46,4",44.568172454833984,21.980365753173828,49.7039680480957,999.9229736328125,0.0
"12:19:09:46,5",44.65605545043945,21.984861373901367,49.80342102050781,1000.0618286132812,0.0
"12:19:09:46,6",44.73409652709961,21.98261260986328,49.89311981201172,1000.0881958007812,0.0
"12:19:09:46,7",44.812416076660156,21.973615646362305,49.993629455566406,1000.1356811523438,0.0
"12:19:09:46,8",44.89957809448242,21.966869354248047,50.08650588989258,999.8912963867188,0.0
"12:19:09:46,9",44.9788703918457,21.97586441040039,50.18992614746094,1000.0407104492188,0.0
"12:19:09:46,0",45.067588806152344,21.95787239074707,50.28912353515625,1000.0917358398438,0.0
"12:19:09:46,1",45.14722442626953,21.971370697021484,50.386531829833984,1000.1005249023438,0.0
"12:19:09:46,2",45.236202239990234,21.96462059020996,50.49551773071289,999.8543701171875,0.0
"12:19:09:46,3",45.3167839050293,21.95562171936035,50.605350494384766,1000.0917358398438,0.0
"12:19:09:46,4",45.393035888671875,21.96236801147461,50.73143768310547,1000.1022338867188,0.0
"12:19:09:46,5",45.480064392089844,21.96462059020996,50.865928649902344,999.8175048828125,0.0
"12:19:09:46,6",45.56352996826172,21.951126098632812,50.984310150146484,1000.0618286132812,0.0
"12:19:09:46,7",45.647666931152344,21.971370697021484,51.11638641357422,999.8614501953125,0.0
"12:19:09:46,8",45.74031448364258,21.96236801147461,51.222103118896484,1000.0618286132812,0.0
"12:19:09:46,9",45.82258605957031,21.960121154785156,51.311588287353516,1000.0741577148438,0.0
"12:19:09:46,0",45.91301727294922,21.951126098632812,51.401390075683594,999.94580078125,0.0
"12:19:09:46,1",45.993858337402344,21.951126098632812,51.46702194213867,999.98974609375,0.0
"12:19:09:46,2",46.07395935058594,21.95562171936035,51.52488327026367,1000.0214233398438,0.0
"12:19:09:46,3",46.16257095336914,21.939878463745117,51.56866455078125,1000.0565795898438,0.04878254607319832
"12:19:09:46,4",46.24151611328125,21.95562171936035,51.610313415527344,1000.0829467773438,0.9112081527709961
"12:19:09:46,5",46.32022476196289,21.94887351989746,51.637508392333984,1000.0670776367188,1.8170716762542725
"12:19:09:46,6",46.40633010864258,21.94887351989746,51.66471481323242,999.8737182617188,2.4070165157318115
"12:19:09:46,7",46.483272552490234,21.951126098632812,51.687583923339844,1000.0372314453125,2.667318105697632
"12:19:09:46,8",46.56809997558594,21.95787239074707,51.71126937866211,999.82275390625,2.81748628616333
"12:19:09:46,9",46.644004821777344,21.95562171936035,51.730567932128906,999.9844970703125,2.8466527462005615
"12:19:09:46,0",46.71936798095703,21.953372955322266,51.74949264526367,1000.0372314453125,2.8536136150360107
"12:19:09:46,1",46.80220031738281,21.951126098632812,51.76868438720703,1000.0477905273438,2.819124937057495
"12:19:09:46,2",46.87636947631836,21.93313217163086,51.78534698486328,999.9212036132812,2.814371347427368
"12:19:09:46,3",46.95760726928711,21.93313217163086,51.801570892333984,999.9581298828125,2.7923669815063477
"12:19:09:46,4",47.029911041259766,21.935382843017578,51.816158294677734,1000.0055541992188,2.8211724758148193
"12:19:09:46,5",47.10113525390625,21.939878463745117,51.8286247253418,1000.0284423828125,2.856020450592041
"12:19:09:46,6",47.17905044555664,21.942129135131836,51.84162139892578,999.8069458007812,2.835639238357544
"12:19:09:46,7",47.24832534790039,21.942129135131836,51.852962493896484,1000.0811767578125,2.814789295196533
"12:19:09:46,8",47.31697082519531,21.93762969970703,51.8637580871582,999.8649291992188,2.9327645301818848
"12:19:09:46,9",47.39255905151367,21.939878463745117,51.87455368041992,999.9124145507812,3.188518524169922
"12:19:09:46,0",47.45981216430664,21.93762969970703,51.88484191894531,999.7542114257812,3.497671127319336
"12:19:09:46,1",47.53335189819336,21.95562171936035,51.89366912841797,999.8297729492188,3.7854936122894287
"12:19:09:46,2",47.59835433959961,21.951126098632812,51.902015686035156,999.8192138671875,4.169240474700928
"12:19:09:46,3",47.669769287109375,21.939878463745117,51.909889221191406,999.8702392578125,4.616048336029053
"12:19:09:46,4",47.732872009277344,21.946626663208008,51.916202545166016,999.9229736328125,5.087776184082031
"12:19:09:46,5",47.795318603515625,21.92638397216797,51.92195129394531,999.9475708007812,5.607122898101807
"12:19:09:46,6",47.863285064697266,21.93313217163086,51.927268981933594,1000.0020751953125,6.128532886505127
"12:19:09:46,7",47.923519134521484,21.939878463745117,51.93052291870117,1000.0442504882812,7.07949161529541
"12:19:09:46,8",47.98255920410156,21.946626663208008,51.93247604370117,999.8367919921875,7.628281116485596
"12:19:09:46,9",48.046722412109375,21.946626663208008,51.9331169128418,999.8385620117188,7.936568260192871
"12:19:09:46,0",48.103633880615234,21.94887351989746,51.934539794921875,999.8895263671875,7.9987406730651855
"12:19:09:46,1",48.16633605957031,21.93762969970703,51.93777084350586,999.8333129882812,7.278127193450928
"12:19:09:46,2",48.22291564941406,21.946626663208008,51.942989349365234,999.9879760742188,6.271821975708008
"12:19:09:46,3",48.28512191772461,21.951126098632812,51.998077392578125,1000.0477905273438,6.178877830505371
"12:19:09:46,4",48.37681579589844,21.973615646362305,52.105709075927734,993.6959228515625,6.556429386138916
"12:19:09:46,5",48.496097564697266,22.068111419677734,49.95747375488281,787.13916015625,7.610544681549072
"12:19:09:46,6",48.747711181640625,22.142383575439453,56.20953369140625,367.2919006347656,12.60069751739502
"12:19:09:46,7",49.7078857421875,22.234697341918945,54.46709060668945,214.81826782226562,39.17757797241211
"12:19:09:46,8",52.24650573730469,22.311281204223633,45.35927963256836,179.24452209472656,68.84351348876953
"12:19:09:46,9",52.8839225769043,22.378881454467773,38.831172943115234,167.72210693359375,91.77996826171875
"12:19:09:46,0",55.329185485839844,22.435232162475586,31.91761016845703,160.4331512451172,88.0242919921875
"12:19:09:46,1",57.47690963745117,22.347332000732422,25.707847595214844,318.7773132324219,83.50264739990234
"12:19:09:46,2",58.10655212402344,22.349590301513672,22.062957763671875,521.29345703125,79.9397964477539
"12:19:09:46,3",58.27490234375,22.38789939880371,28.23400115966797,558.1898803710938,77.1034164428711
"12:19:09:46,4",58.26854705810547,22.412691116333008,39.93168640136719,333.7533874511719,74.450439453125
"12:19:09:46,5",58.18290710449219,22.435232162475586,32.90578079223633,217.5877685546875,72.27836608886719
"12:19:09:46,6",58.09630584716797,22.469053268432617,27.52718162536621,160.65618896484375,69.95005798339844
"12:19:09:46,7",58.04623794555664,22.51189422607422,23.1347713470459,136.79425048828125,68.58821868896484
"12:19:09:46,8",58.176048278808594,22.534452438354492,19.1671142578125,122.6805648803711,71.13648986816406
"12:19:09:46,9",60.059696197509766,22.496110916137695,15.613984107971191,152.04241943359375,66.76332092285156
"12:19:09:46,0",61.03830337524414,22.35184097290039,9.909087181091309,402.61785888671875,61.427040100097656
"12:19:09:46,1",61.344581604003906,22.241453170776367,20.505434036254883,775.3992919921875,54.2419548034668
"12:19:09:46,2",61.51993942260742,22.176151275634766,28.008241653442383,904.1431274414062,47.703250885009766
"12:19:09:46,3",61.465389251708984,22.142383575439453,30.871475219726562,935.0674438476562,42.982112884521484
"12:19:09:46,4",61.31197738647461,22.12662124633789,32.28960037231445,949.3103637695312,38.78954315185547
"12:19:09:46,5",61.06715393066406,22.113121032714844,33.624542236328125,957.0722045898438,35.743473052978516
"12:19:09:46,6",60.76002883911133,22.09961700439453,35.185977935791016,962.8956298828125,33.416847229003906
"12:19:09:46,7",60.6029167175293,22.0838623046875,38.145172119140625,967.6834106445312,31.363079071044922
"12:19:09:46,8",60.54058837890625,22.072608947753906,40.710025787353516,971.7639770507812,29.678056716918945
"12:19:09:46,9",60.4598274230957,22.056856155395508,41.88214874267578,975.3427124023438,28.419021606445312
"12:19:09:46,0",60.36271286010742,22.045610427856445,42.46196365356445,978.5115966796875,27.217082977294922
